transaction_id,client_id,commercial_id,date_transaction,region,ville,segment_client,age_client,anciennete_client_annees,canal_acquisition,campagne_marketing,cout_acquisition_eur,categorie_produit,produit,nb_licences,montant_brut_eur,remise_pct,montant_net_eur,nb_contacts_avant_vente,duree_cycle_vente_jours,taux_conversion_pct,score_satisfaction,nps_score,taux_utilisation_pct,nb_tickets_support,uptime_pct,churn,statut_renouvellement
TXN-00878,CLI-9993,COM-116,2023-12-14,Occitanie,Montpellier,Startup,28,0,Commercial Terrain,Referral,67.12,Cybersécurité,SecureGuard Basic,19,21240.71,6.3,19902.55,3,37,30.3,9.3,28,63.4,3,97.96,0,Renouvelé
TXN-00879,CLI-5296,COM-122,2023-07-25,Île-de-France,Versailles,TPE,44,2,Digital,Salon Pro,1330.89,Support & Maintenance,Support Platinum,8,1072.65,7.2,995.42,4,22,41.9,8.7,36,56.3,3,99.1,0,Renouvelé
TXN-00880,CLI-1591,COM-177,2021-02-01,Provence-Alpes-Côte d'Azur,Marseille,TPE,49,5,Inbound Marketing,Email Campaign,5.41,Logiciels SaaS,HR Manager,9,16005.69,12.5,14004.98,8,4,39.6,7.2,28,50.1,1,98.89,0,Non renouvelé
TXN-00881,CLI-2494,COM-128,2021-10-23,Provence-Alpes-Côte d'Azur,Nice,PME,30,5,Commercial Terrain,None,0.0,Infrastructure Cloud,Cloud Business,46,9446.43,15.8,7953.89,2,1,23.6,5.3,14,45.2,2,100.0,1,Non renouvelé
TXN-00882,CLI-1609,COM-147,2023-04-20,Hauts-de-France,Dunkerque,TPE,22,0,Digital,Google Ads,184.04,Data & BI,ML Platform,6,7169.99,5.0,6811.49,4,55,30.9,10.0,-32,56.2,0,99.49,0,Renouvelé
TXN-00883,CLI-3535,COM-189,2021-11-13,Île-de-France,Paris,TPE,75,8,Commercial Terrain,Webinar,37.75,Logiciels SaaS,CRM Pro,7,637.95,3.6,614.98,7,10,41.3,6.7,52,77.5,1,98.8,0,Non renouvelé
TXN-00884,CLI-8579,COM-142,2021-06-03,Île-de-France,Boulogne-Billancourt,Particulier,47,0,Téléphonie,Google Ads,437.74,Cybersécurité,SecureGuard Basic,1,3005.63,20.2,2398.49,5,23,27.8,7.3,65,78.5,0,98.79,0,Upsell
TXN-00885,CLI-2682,COM-188,2023-08-20,Grand Est,Metz,TPE,34,2,Commercial Terrain,Email Campaign,6.01,Logiciels SaaS,CRM Pro,2,2572.61,1.7,2528.88,3,4,27.5,3.7,34,75.0,3,100.0,0,Renouvelé
TXN-00886,CLI-7632,COM-198,2022-06-27,Île-de-France,Montreuil,TPE,48,3,Téléphonie,Google Ads,170.65,Logiciels SaaS,HR Manager,4,1820.78,4.2,1744.31,5,34,19.4,6.2,36,56.9,0,99.24,0,Renouvelé
TXN-00887,CLI-9636,COM-137,2022-11-25,Occitanie,Toulouse,TPE,36,0,Digital,None,0.0,Logiciels SaaS,CRM Pro,4,2141.81,1.9,2101.12,3,1,19.9,8.8,-5,36.4,2,98.68,0,Renouvelé
TXN-00888,CLI-4345,COM-184,2023-03-26,Provence-Alpes-Côte d'Azur,Nice,Particulier,48,0,Digital,LinkedIn Ads,630.68,Support & Maintenance,Support Bronze,1,374.39,7.8,345.19,4,54,41.2,6.9,19,60.5,3,99.15,0,Renouvelé
TXN-00889,CLI-8925,COM-193,2021-06-14,Île-de-France,Versailles,Particulier,39,4,Partenaire Revendeur,Email Campaign,23.54,Logiciels SaaS,ERP Cloud,1,1043.54,8.1,959.01,4,25,65.2,10.0,50,96.8,3,100.0,0,Upsell
TXN-00890,CLI-2684,COM-146,2022-11-04,Provence-Alpes-Côte d'Azur,Marseille,TPE,39,1,Digital,Email Campaign,31.56,Logiciels SaaS,CRM Pro,8,8146.18,5.0,7738.87,3,3,39.8,7.7,4,58.5,2,99.51,0,Non renouvelé
TXN-00891,CLI-8142,COM-176,2023-12-29,Hauts-de-France,Lille,Startup,36,0,Partenaire Revendeur,Webinar,149.61,Cybersécurité,SOC 24/7,7,5583.5,17.4,4611.97,1,24,27.2,6.1,31,55.1,2,100.0,1,Non renouvelé
TXN-00892,CLI-2530,COM-123,2023-02-18,Bretagne,Quimper,TPE,20,4,Digital,Email Campaign,7.83,Infrastructure Cloud,Cloud Business,9,4283.81,6.8,3992.51,4,16,47.0,10.0,99,79.6,1,98.52,0,Renouvelé
TXN-00893,CLI-2748,COM-105,2022-10-11,Bretagne,Brest,TPE,61,5,Partenaire Revendeur,Webinar,76.92,Infrastructure Cloud,Cloud Enterprise,5,3037.13,10.6,2715.19,6,9,62.0,10.0,41,93.2,2,99.34,0,Renouvelé
TXN-00894,CLI-6993,COM-141,2023-09-27,Auvergne-Rhône-Alpes,Annecy,PME,26,2,Commercial Terrain,Google Ads,328.43,Logiciels SaaS,Collaboration Suite,29,7440.41,8.4,6815.42,8,33,36.0,9.6,1,52.4,2,98.75,0,Renouvelé
TXN-00895,CLI-9453,COM-194,2021-03-15,Hauts-de-France,Amiens,TPE,21,0,Téléphonie,Email Campaign,26.8,Data & BI,Data Warehouse,5,6921.49,3.1,6706.92,4,49,44.3,7.4,100,58.2,2,100.0,0,Renouvelé
TXN-00896,CLI-7377,COM-145,2021-05-21,Île-de-France,Boulogne-Billancourt,PME,35,0,Digital,Google Ads,303.1,Cybersécurité,SecureGuard Basic,47,7862.21,10.4,7044.54,2,3,21.2,6.9,46,75.5,7,100.0,0,Renouvelé
TXN-00897,CLI-7951,COM-172,2022-04-26,Provence-Alpes-Côte d'Azur,Marseille,Particulier,26,3,Digital,Salon Pro,1195.84,Infrastructure Cloud,Cloud Enterprise,1,609.28,14.1,523.37,4,9,59.7,4.2,10,43.5,2,99.84,0,Renouvelé
TXN-00898,CLI-9476,COM-152,2022-08-12,Pays de la Loire,Le Mans,PME,37,2,Digital,SEO Organique,17.86,Logiciels SaaS,Collaboration Suite,13,5380.88,3.8,5176.41,5,5,13.3,7.8,31,70.8,0,99.07,0,Renouvelé
TXN-00899,CLI-7920,COM-156,2022-04-11,Île-de-France,Paris,Particulier,46,3,Digital,Email Campaign,18.81,Cybersécurité,SOC 24/7,1,1930.88,7.4,1787.99,4,18,18.2,7.9,-16,67.7,4,100.0,0,Renouvelé
TXN-00900,CLI-2848,COM-141,2021-07-05,Île-de-France,Versailles,TPE,49,5,Digital,LinkedIn Ads,569.4,Data & BI,Analytics Engine,3,6002.22,4.9,5708.11,5,1,13.0,5.1,10,73.4,3,98.97,0,Renouvelé
TXN-00901,CLI-2395,COM-156,2023-06-08,Île-de-France,Montreuil,TPE,47,1,Commercial Terrain,Email Campaign,16.47,Infrastructure Cloud,Cloud Starter,10,1903.66,3.1,1844.65,4,35,18.3,7.3,61,77.9,1,99.95,0,Non renouvelé
TXN-00902,CLI-8700,COM-163,2021-07-21,Île-de-France,Montreuil,TPE,34,0,Téléphonie,Salon Pro,833.5,Logiciels SaaS,Collaboration Suite,6,5494.18,5.7,5181.01,5,1,37.2,9.2,-2,66.2,4,100.0,0,Renouvelé
TXN-00903,CLI-7314,COM-176,2021-07-25,Île-de-France,Versailles,PME,38,8,Partenaire Revendeur,Email Campaign,32.8,Logiciels SaaS,HR Manager,13,7775.0,13.1,6756.48,5,6,31.6,6.7,-7,78.6,3,100.0,0,Renouvelé
TXN-00904,CLI-8185,COM-177,2023-06-28,Occitanie,Montpellier,TPE,42,2,Téléphonie,LinkedIn Ads,491.1,Cybersécurité,SOC 24/7,3,10971.39,14.8,9347.62,3,56,44.0,7.8,63,43.8,1,99.48,0,Renouvelé
TXN-00905,CLI-6836,COM-111,2021-12-07,Auvergne-Rhône-Alpes,Lyon,Grand Compte,18,2,Téléphonie,Referral,40.56,Support & Maintenance,Support Gold,492,6209.13,19.3,5010.77,3,51,6.3,3.6,100,62.6,6,98.0,0,Renouvelé
TXN-00906,CLI-9541,COM-113,2022-09-06,Pays de la Loire,Nantes,TPE,44,8,Commercial Terrain,Webinar,29.78,Logiciels SaaS,HR Manager,7,3317.16,8.1,3048.47,4,28,8.5,10.0,51,82.3,3,100.0,0,Upsell
TXN-00907,CLI-4308,COM-187,2021-03-01,Bretagne,Quimper,TPE,20,8,Commercial Terrain,Google Ads,279.08,Infrastructure Cloud,Cloud Starter,5,1950.11,12.9,1698.55,7,37,39.8,6.0,88,38.8,3,98.04,1,Non renouvelé
TXN-00908,CLI-4263,COM-124,2021-04-05,Auvergne-Rhône-Alpes,Clermont-Ferrand,Startup,62,2,Commercial Terrain,LinkedIn Ads,657.96,Logiciels SaaS,ERP Cloud,21,10540.42,5.5,9960.7,6,24,30.7,6.7,0,88.6,1,98.78,0,Non renouvelé
TXN-00909,CLI-3618,COM-157,2022-10-27,Provence-Alpes-Côte d'Azur,Nice,PME,33,1,Partenaire Revendeur,Email Campaign,41.09,Infrastructure Cloud,Hybrid Connect,12,4436.3,5.8,4178.99,1,14,9.6,7.7,48,70.4,2,99.35,0,Upsell
TXN-00910,CLI-7780,COM-175,2021-04-25,Auvergne-Rhône-Alpes,Annecy,PME,35,15,Digital,Referral,84.7,Infrastructure Cloud,Cloud Enterprise,16,6588.71,14.5,5633.35,1,8,27.1,6.8,68,83.9,3,99.14,0,Renouvelé
TXN-00911,CLI-2075,COM-170,2022-08-24,Occitanie,Nîmes,TPE,28,3,Digital,SEO Organique,3.38,Support & Maintenance,Support Platinum,7,1192.06,7.9,1097.89,3,71,26.7,8.9,19,20.8,3,100.0,0,Upsell
TXN-00912,CLI-8806,COM-128,2023-01-05,Provence-Alpes-Côte d'Azur,Toulon,Particulier,30,1,Téléphonie,Email Campaign,25.79,Logiciels SaaS,Collaboration Suite,1,1830.33,15.9,1539.31,3,68,39.0,6.5,6,46.8,3,97.79,0,Renouvelé
TXN-00913,CLI-1682,COM-102,2023-02-07,Occitanie,Perpignan,Startup,65,2,Digital,SEO Organique,8.67,Data & BI,Analytics Engine,13,13162.61,1.5,12965.17,3,67,23.4,6.2,31,56.9,3,99.16,0,Renouvelé
TXN-00914,CLI-6256,COM-190,2023-06-02,Auvergne-Rhône-Alpes,Lyon,TPE,49,1,Inbound Marketing,LinkedIn Ads,410.0,Infrastructure Cloud,Hybrid Connect,5,3043.72,14.5,2602.38,2,73,16.5,8.9,45,47.5,2,98.92,0,Renouvelé
TXN-00915,CLI-1460,COM-139,2021-10-26,Nouvelle-Aquitaine,Bordeaux,TPE,19,6,Partenaire Revendeur,Email Campaign,47.47,Data & BI,DataViz Pro,1,4325.01,7.0,4022.26,3,43,5.0,2.3,28,43.0,1,98.99,0,Renouvelé
TXN-00916,CLI-6453,COM-197,2022-05-16,Auvergne-Rhône-Alpes,Lyon,Grand Compte,56,1,Digital,LinkedIn Ads,327.22,Infrastructure Cloud,Hybrid Connect,171,50000.0,10.8,44600.0,2,68,57.8,4.9,41,50.1,3,100.0,0,Renouvelé
TXN-00917,CLI-9786,COM-142,2023-12-24,Provence-Alpes-Côte d'Azur,Nice,Particulier,52,5,Digital,LinkedIn Ads,367.04,Logiciels SaaS,HR Manager,1,1135.4,7.8,1046.84,5,61,26.7,7.6,-2,51.8,5,99.16,0,Non renouvelé
TXN-00918,CLI-4397,COM-159,2023-04-24,Normandie,Caen,Startup,34,5,Commercial Terrain,LinkedIn Ads,498.7,Support & Maintenance,Support Gold,19,1061.77,8.6,970.46,5,9,19.1,8.7,43,88.0,2,98.8,0,Upsell
TXN-00919,CLI-7142,COM-152,2022-01-04,Grand Est,Strasbourg,PME,41,5,Téléphonie,LinkedIn Ads,662.07,Logiciels SaaS,CRM Pro,23,3030.52,9.0,2757.77,3,55,64.5,8.7,57,15.2,3,100.0,0,Renouvelé
TXN-00920,CLI-4106,COM-118,2021-12-15,Île-de-France,Montreuil,TPE,37,3,Digital,Salon Pro,392.27,Cybersécurité,SOC 24/7,5,5385.28,11.6,4760.59,4,24,12.8,2.3,43,89.7,1,98.39,0,Upsell
TXN-00921,CLI-5187,COM-156,2021-12-25,Bretagne,Rennes,PME,61,5,Partenaire Revendeur,Email Campaign,22.14,Support & Maintenance,Support Silver,16,1756.81,4.2,1683.02,3,22,32.7,6.3,11,75.1,2,100.0,0,Upsell
TXN-00922,CLI-6841,COM-132,2021-06-11,Nouvelle-Aquitaine,Bordeaux,Particulier,28,1,Téléphonie,Google Ads,399.38,Logiciels SaaS,CRM Pro,1,1151.24,2.5,1122.46,3,3,18.2,8.7,-13,56.1,4,99.48,0,Renouvelé
TXN-00923,CLI-9832,COM-141,2023-02-23,Pays de la Loire,Le Mans,PME,39,0,Digital,None,0.0,Cybersécurité,SOC 24/7,35,11693.7,12.7,10208.6,3,57,33.5,5.4,37,45.8,2,99.83,0,Non renouvelé
TXN-00924,CLI-2097,COM-198,2022-05-09,Grand Est,Mulhouse,TPE,32,5,Digital,Email Campaign,16.93,Data & BI,Analytics Engine,8,17933.96,5.5,16947.59,4,11,17.1,6.8,17,48.0,1,98.75,0,Non renouvelé
TXN-00925,CLI-6697,COM-187,2023-10-17,Auvergne-Rhône-Alpes,Clermont-Ferrand,PME,20,2,Partenaire Revendeur,SEO Organique,9.48,Support & Maintenance,Support Platinum,44,1091.61,2.2,1067.59,5,7,43.1,8.0,83,87.1,3,99.23,0,Renouvelé
TXN-00926,CLI-7913,COM-113,2021-10-21,Île-de-France,Montreuil,Startup,64,0,Digital,Google Ads,406.55,Data & BI,ML Platform,8,9582.02,2.8,9313.72,5,52,43.2,7.3,77,94.9,3,99.71,0,Renouvelé
TXN-00927,CLI-6360,COM-111,2022-04-21,Provence-Alpes-Côte d'Azur,Nice,Startup,23,0,Partenaire Revendeur,Salon Pro,500.0,Logiciels SaaS,HR Manager,9,2364.29,7.9,2177.51,3,1,27.1,8.1,-21,40.9,4,99.45,0,Upsell
TXN-00928,CLI-8204,COM-149,2023-08-03,Nouvelle-Aquitaine,Pau,Startup,40,0,Commercial Terrain,Email Campaign,33.8,Cybersécurité,SecureGuard Basic,19,8324.07,6.1,7816.3,5,6,23.6,6.9,27,77.2,1,99.36,0,Non renouvelé
TXN-00929,CLI-3456,COM-100,2022-06-05,Occitanie,Montpellier,TPE,18,4,Téléphonie,Google Ads,412.79,Data & BI,ML Platform,8,4425.98,1.7,4350.74,4,20,42.6,8.2,12,63.7,5,100.0,0,Upsell
TXN-00930,CLI-9936,COM-170,2023-07-31,Provence-Alpes-Côte d'Azur,Marseille,Particulier,33,3,Partenaire Revendeur,SEO Organique,26.28,Cybersécurité,Endpoint Shield,1,1696.31,8.9,1545.34,5,65,54.1,8.3,0,99.0,4,97.09,0,Renouvelé
TXN-00931,CLI-7055,COM-172,2022-06-07,Île-de-France,Boulogne-Billancourt,Grand Compte,43,0,Partenaire Revendeur,SEO Organique,9.8,Support & Maintenance,Support Silver,391,1299.68,3.3,1256.79,3,17,15.9,8.7,29,64.4,1,99.39,0,Renouvelé
TXN-00932,CLI-5045,COM-145,2021-01-20,Bretagne,Brest,PME,28,5,Commercial Terrain,Webinar,42.22,Logiciels SaaS,CRM Pro,42,4931.01,0.5,4906.35,3,5,31.3,8.6,11,75.5,3,100.0,0,Renouvelé
TXN-00933,CLI-6975,COM-167,2023-08-11,Normandie,Rouen,PME,45,0,Digital,None,0.0,Logiciels SaaS,CRM Pro,20,6017.84,3.0,5837.3,4,20,27.6,9.0,7,64.9,3,99.57,0,Renouvelé
TXN-00934,CLI-4922,COM-173,2022-08-13,Nouvelle-Aquitaine,Limoges,Particulier,34,4,Partenaire Revendeur,Google Ads,493.96,Cybersécurité,SecureGuard Pro,1,7099.37,2.6,6914.79,2,29,42.8,6.3,4,76.1,4,98.5,0,Renouvelé
TXN-00935,CLI-5054,COM-159,2021-11-20,Île-de-France,Montreuil,TPE,51,2,Commercial Terrain,Email Campaign,12.38,Support & Maintenance,Support Silver,3,1033.8,4.3,989.35,4,61,41.7,6.4,74,65.4,2,99.49,0,Renouvelé
TXN-00936,CLI-9342,COM-104,2021-06-01,Provence-Alpes-Côte d'Azur,Nice,Startup,54,3,Digital,None,0.0,Infrastructure Cloud,Hybrid Connect,7,4432.26,4.1,4250.54,7,49,48.8,7.6,29,56.9,2,100.0,1,Non renouvelé
TXN-00937,CLI-3672,COM-196,2023-06-24,Île-de-France,Montreuil,Startup,30,1,Inbound Marketing,Salon Pro,1025.63,Support & Maintenance,Support Silver,5,517.47,4.4,494.7,8,45,17.9,10.0,33,70.1,0,98.04,0,Upsell
TXN-00938,CLI-5625,COM-113,2022-12-09,Pays de la Loire,Le Mans,PME,38,1,Digital,Webinar,71.57,Support & Maintenance,Support Bronze,20,749.7,12.5,655.99,3,20,30.2,7.6,72,55.3,2,98.7,0,Non renouvelé
TXN-00939,CLI-3608,COM-144,2022-09-05,Île-de-France,Paris,PME,40,5,Digital,Google Ads,180.45,Support & Maintenance,Support Silver,50,716.99,11.0,638.12,2,71,33.4,10.0,25,82.7,2,99.31,0,Upsell
TXN-00940,CLI-7355,COM-184,2023-05-19,Occitanie,Perpignan,PME,45,0,Digital,Google Ads,320.82,Support & Maintenance,Support Platinum,15,4813.92,6.8,4486.57,3,63,19.9,9.9,44,65.2,3,100.0,0,Renouvelé
TXN-00941,CLI-7556,COM-121,2022-05-28,Provence-Alpes-Côte d'Azur,Aix-en-Provence,TPE,38,11,Téléphonie,Email Campaign,7.75,Support & Maintenance,Support Platinum,8,927.02,12.2,813.92,9,42,36.8,9.9,13,76.3,2,99.55,0,Renouvelé
TXN-00942,CLI-3326,COM-123,2023-07-25,Nouvelle-Aquitaine,Bordeaux,PME,40,3,Téléphonie,Salon Pro,1711.76,Data & BI,Analytics Engine,47,8775.3,8.7,8011.85,4,47,30.3,9.7,20,45.5,1,100.0,0,Upsell
TXN-00943,CLI-2544,COM-114,2022-09-11,Occitanie,Perpignan,Grand Compte,35,1,Digital,Email Campaign,13.06,Cybersécurité,SecureGuard Basic,324,10456.73,7.3,9693.39,3,70,44.6,5.5,38,71.8,6,99.26,0,Renouvelé
TXN-00944,CLI-8669,COM-199,2022-02-12,Bretagne,Brest,Particulier,39,2,Digital,Referral,53.46,Logiciels SaaS,HR Manager,1,695.52,8.7,635.01,2,12,54.9,5.3,41,49.2,2,99.42,0,Renouvelé
TXN-00945,CLI-8896,COM-126,2023-02-27,Île-de-France,Versailles,Particulier,53,0,Digital,SEO Organique,7.58,Logiciels SaaS,Collaboration Suite,1,806.54,5.2,764.6,5,92,32.5,5.7,57,35.6,1,99.15,0,Renouvelé
TXN-00946,CLI-6491,COM-125,2023-09-17,Île-de-France,Montreuil,PME,45,2,Téléphonie,LinkedIn Ads,454.46,Logiciels SaaS,HR Manager,21,10243.26,10.8,9136.99,2,4,52.3,9.2,67,90.1,4,98.84,0,Upsell
TXN-00947,CLI-1709,COM-148,2021-08-07,Île-de-France,Versailles,PME,46,12,Digital,SEO Organique,23.11,Logiciels SaaS,Collaboration Suite,16,4567.2,3.6,4402.78,6,63,5.0,6.7,33,70.8,3,99.67,0,Renouvelé
TXN-00948,CLI-2090,COM-190,2022-05-01,Pays de la Loire,Saint-Nazaire,Grand Compte,46,0,Inbound Marketing,Salon Pro,200.98,Logiciels SaaS,Collaboration Suite,371,3902.18,6.2,3660.24,5,7,38.1,6.1,67,72.3,7,99.54,0,Upsell
TXN-00949,CLI-6410,COM-166,2023-02-21,Pays de la Loire,Angers,Startup,36,3,Digital,Salon Pro,1779.07,Support & Maintenance,Support Silver,11,4679.91,14.7,3991.96,7,24,30.9,6.4,10,62.1,2,99.66,0,Upsell
TXN-00950,CLI-9837,COM-176,2023-01-06,Occitanie,Montpellier,Particulier,41,1,Inbound Marketing,Email Campaign,30.79,Cybersécurité,SecureGuard Basic,1,1173.07,6.1,1101.51,5,25,27.8,8.1,56,81.2,4,100.0,0,Renouvelé
TXN-00951,CLI-5385,COM-199,2022-08-29,Occitanie,Perpignan,PME,24,3,Digital,Referral,19.0,Infrastructure Cloud,Cloud Enterprise,26,5429.79,2.7,5283.19,2,82,52.3,5.9,12,70.1,5,99.08,1,Non renouvelé
TXN-00952,CLI-7968,COM-148,2022-08-28,Hauts-de-France,Amiens,PME,53,0,Partenaire Revendeur,Google Ads,349.58,Data & BI,Data Warehouse,43,27325.14,11.5,24182.75,1,9,29.3,6.3,13,65.7,4,99.12,0,Non renouvelé
TXN-00953,CLI-8008,COM-107,2021-02-14,Île-de-France,Boulogne-Billancourt,Startup,18,1,Digital,LinkedIn Ads,109.63,Infrastructure Cloud,Cloud Starter,18,7446.99,7.6,6881.02,2,16,41.7,6.7,65,47.8,1,99.82,0,Renouvelé
TXN-00954,CLI-9979,COM-100,2023-03-22,Pays de la Loire,Angers,TPE,36,11,Digital,Email Campaign,26.71,Logiciels SaaS,Collaboration Suite,3,1753.77,5.2,1662.57,1,4,45.2,8.9,-31,58.0,3,97.67,0,Upsell
TXN-00955,CLI-8944,COM-165,2022-07-17,Auvergne-Rhône-Alpes,Grenoble,Grand Compte,51,0,Partenaire Revendeur,Email Campaign,35.0,Support & Maintenance,Support Silver,343,1490.35,10.7,1330.88,2,23,24.9,4.2,54,37.8,5,98.0,0,Non renouvelé
TXN-00956,CLI-4408,COM-125,2021-01-17,Auvergne-Rhône-Alpes,Clermont-Ferrand,TPE,21,3,Partenaire Revendeur,Google Ads,293.39,Infrastructure Cloud,Hybrid Connect,9,2166.78,14.6,1850.43,4,14,39.0,7.2,40,96.5,2,100.0,0,Renouvelé
TXN-00957,CLI-1070,COM-134,2021-04-11,Nouvelle-Aquitaine,Limoges,PME,42,2,Commercial Terrain,Salon Pro,626.53,Cybersécurité,SOC 24/7,31,5398.48,9.0,4912.62,5,17,8.0,6.6,40,83.0,3,98.43,0,Non renouvelé
TXN-00958,CLI-4316,COM-158,2023-10-15,Île-de-France,Paris,TPE,29,2,Partenaire Revendeur,Referral,59.5,Logiciels SaaS,Collaboration Suite,8,2334.83,10.3,2094.34,2,2,32.3,8.3,83,47.1,1,99.29,0,Renouvelé
TXN-00959,CLI-1105,COM-155,2022-08-10,Île-de-France,Paris,Startup,33,2,Téléphonie,Salon Pro,1052.71,Infrastructure Cloud,Cloud Business,30,6510.11,15.0,5533.59,5,53,48.8,7.0,2,75.9,2,99.45,0,Non renouvelé
TXN-00960,CLI-3484,COM-187,2022-04-17,Hauts-de-France,Roubaix,Particulier,49,2,Partenaire Revendeur,Email Campaign,42.5,Data & BI,ML Platform,1,2846.91,16.4,2380.02,2,13,49.0,5.5,0,50.3,0,100.0,0,Renouvelé
TXN-00961,CLI-9444,COM-195,2022-12-23,Île-de-France,Versailles,TPE,40,0,Digital,Salon Pro,1538.32,Logiciels SaaS,HR Manager,10,2270.94,4.3,2173.29,3,30,22.4,10.0,68,76.7,1,98.74,0,Renouvelé
TXN-00962,CLI-6586,COM-109,2022-03-25,Occitanie,Toulouse,Particulier,18,6,Commercial Terrain,None,0.0,Support & Maintenance,Support Platinum,1,207.62,1.1,205.34,2,30,30.8,10.0,28,93.2,0,99.73,0,Renouvelé
TXN-00963,CLI-4350,COM-116,2022-01-25,Provence-Alpes-Côte d'Azur,Aix-en-Provence,TPE,26,5,Commercial Terrain,None,0.0,Logiciels SaaS,CRM Pro,8,2772.09,5.9,2608.54,5,30,20.2,7.6,71,28.3,6,98.54,1,Non renouvelé
TXN-00964,CLI-3581,COM-185,2022-05-29,Auvergne-Rhône-Alpes,Annecy,Startup,49,0,Commercial Terrain,Webinar,147.95,Cybersécurité,SecureGuard Basic,12,15038.95,4.8,14317.08,3,7,27.0,8.3,54,61.2,1,98.71,0,Renouvelé
TXN-00965,CLI-8569,COM-164,2021-10-08,Provence-Alpes-Côte d'Azur,Aix-en-Provence,TPE,43,1,Inbound Marketing,SEO Organique,7.1,Support & Maintenance,Support Platinum,7,707.42,6.0,664.97,4,3,34.2,5.9,44,31.1,1,98.83,0,Renouvelé
TXN-00966,CLI-3928,COM-181,2021-07-18,Auvergne-Rhône-Alpes,Grenoble,Particulier,58,4,Digital,Webinar,39.42,Support & Maintenance,Support Bronze,1,349.59,8.1,321.27,3,2,20.6,7.6,28,60.4,2,98.91,0,Upsell
TXN-00967,CLI-8847,COM-173,2021-03-22,Hauts-de-France,Roubaix,Particulier,58,11,Digital,Google Ads,482.06,Logiciels SaaS,HR Manager,1,1221.86,11.1,1086.23,2,25,21.1,10.0,27,53.4,5,98.63,0,Upsell
TXN-00968,CLI-7295,COM-166,2022-09-25,Provence-Alpes-Côte d'Azur,Nice,Grand Compte,33,9,Téléphonie,SEO Organique,23.65,Logiciels SaaS,ERP Cloud,493,18191.19,2.7,17700.03,5,2,8.6,9.4,94,60.6,6,99.07,0,Renouvelé
TXN-00969,CLI-8045,COM-175,2023-06-22,Nouvelle-Aquitaine,Pau,Particulier,68,6,Téléphonie,Google Ads,461.84,Data & BI,DataViz Pro,1,1819.56,12.2,1597.57,2,15,57.0,5.3,16,77.8,2,99.42,0,Non renouvelé
TXN-00970,CLI-4636,COM-179,2021-03-10,Nouvelle-Aquitaine,Limoges,Particulier,38,0,Digital,Email Campaign,7.13,Logiciels SaaS,ERP Cloud,1,2776.19,11.6,2454.15,7,62,44.0,7.9,66,35.0,1,99.99,0,Renouvelé
TXN-00971,CLI-5178,COM-192,2023-01-18,Hauts-de-France,Amiens,Startup,26,7,Commercial Terrain,Google Ads,145.78,Infrastructure Cloud,Cloud Starter,12,7474.17,7.9,6883.71,1,2,27.4,7.3,7,74.9,3,98.28,0,Renouvelé
TXN-00972,CLI-6188,COM-129,2021-09-27,Pays de la Loire,Le Mans,PME,30,6,Inbound Marketing,LinkedIn Ads,569.35,Data & BI,Analytics Engine,44,12666.1,2.8,12311.45,1,31,21.8,8.1,8,95.9,4,98.23,0,Upsell
TXN-00973,CLI-2140,COM-100,2021-07-04,Hauts-de-France,Lille,Particulier,18,1,Digital,Google Ads,374.09,Cybersécurité,SecureGuard Pro,1,4814.65,5.9,4530.59,3,16,26.4,10.0,40,94.8,0,98.44,0,Renouvelé
TXN-00974,CLI-7078,COM-187,2022-08-28,Île-de-France,Montreuil,Particulier,57,1,Téléphonie,None,0.0,Logiciels SaaS,HR Manager,1,571.97,8.5,523.35,7,58,27.2,5.6,30,64.6,0,99.28,0,Non renouvelé
TXN-00975,CLI-2003,COM-163,2022-11-01,Île-de-France,Montreuil,PME,57,1,Partenaire Revendeur,Google Ads,231.48,Infrastructure Cloud,Cloud Starter,25,10587.02,2.0,10375.28,4,40,34.1,6.8,63,86.5,6,99.64,0,Non renouvelé
TXN-00976,CLI-3696,COM-135,2023-05-01,Provence-Alpes-Côte d'Azur,Nice,Particulier,25,3,Commercial Terrain,SEO Organique,17.77,Support & Maintenance,Support Bronze,1,504.89,10.4,452.38,3,3,52.6,5.2,26,16.5,1,98.83,1,Non renouvelé
TXN-00977,CLI-6241,COM-149,2021-12-26,Occitanie,Perpignan,Grand Compte,35,0,Inbound Marketing,None,0.0,Cybersécurité,SOC 24/7,498,10610.97,13.7,9157.27,6,10,20.8,7.6,19,89.2,2,100.0,0,Renouvelé
TXN-00978,CLI-3060,COM-113,2022-02-16,Île-de-France,Montreuil,PME,39,0,Partenaire Revendeur,LinkedIn Ads,509.44,Data & BI,Data Warehouse,17,16413.49,8.0,15100.41,6,30,28.8,7.4,-3,62.4,4,99.54,0,Renouvelé
TXN-00979,CLI-9484,COM-194,2021-09-28,Nouvelle-Aquitaine,Pau,TPE,26,0,Commercial Terrain,LinkedIn Ads,544.44,Infrastructure Cloud,Cloud Business,9,4587.05,6.8,4275.13,1,5,22.1,10.0,100,75.9,1,99.49,0,Renouvelé
TXN-00980,CLI-7072,COM-114,2023-01-20,Occitanie,Toulouse,TPE,18,1,Téléphonie,Google Ads,57.78,Logiciels SaaS,HR Manager,3,2088.56,9.4,1892.24,6,48,74.6,5.7,-9,71.7,3,99.95,0,Renouvelé
